subjectId,subjectName,count
/0,"Coburg, Ketschentor",52188
/0,"Coburg, Schloss Callenburg",52188
/0,"Coburg, Schloss Ehrenburg",52188
/0,"Coburg, Schloss Rosenau",52188
/0,"Coburg, Spitalgasse",52188
/0,"Coburg, St Moriz",52188
/0,Cochem - non-specific,52188
/0,"Cochem, Alte Thoschenke",52188
/0,"Cochem, Enderttor",52188
/0,"Cochem, Peterskapelle",52188
/0,"Cochem, St Martin's Church",52188
/0,"Cockburnspath, Pease Bridge",52188
/0,"Cohen, Bernard, painting",52188
/0,"Coker, Nicholas",52188
/0,"Coker, Peter, painting, 'Table and Chair'",52188
/0,Col du Bonhomme,52188
/0,"Colchester, Colchester Castle",52188
/0,"Coldstream, Sir William, painting, 'Seated Nude', Tate T03704",52188
/0,"Cole, Ernest, photograph",52188
/0,"Collman, Mary Ann",52188
/0,"Colman, Robert",52188
/0,"Cologne, Aachener Strasse 952-958",52188
/0,"Cologne, Brüsseler Strasse 44, Art Intermedia",52188
/0,"Cologne, Cafe Broadway",52188
/0,"Cologne, Jabachstrasse 4-8, Karl Rahner Akademie",52188
/0,"Cologne, Kunstverein",52188
/0,Colwell Bay,52188
/0,Combe Martin,52188
/0,Communism - brooch,52188
/0,Communism - hammer and sickle,52188
/0,Como,52188
/0,Compton Dando,52188
/0,Conca dei Marini,52188
/0,"Conder, Charles",52188
/0,"Conder, Stella",52188
/0,Conisbrough - non-specific,52188
/0,"Conisbrough, Conisbrough Castle",52188
/0,Coniston - non-specific,52188
/0,Coniston Water,52188
/0,"Coniston, Coniston Old Hall",52188
/0,Conistone,52188
/0,"Connard, Helen",52188
/0,"Conolly, Patrick",52188
/0,"Constable, Anne, Lady",52188
/0,"Constable, John, painting, 'A Suffolk Child'",52188
/0,"Constable, John, painting, 'Salisbury Cathedral ...'",52188
/0,"Constable, John, painting, 'The Hay Wain'",52188
/0,"Constable, John, paintings",52188
/0,"Constable, Lionel",52188
/0,Constance,52188
/0,Conversation Piece,52188
/0,"Conwy, Plas Mawr",52188
/0,"Conyngham, Francis Nathaniel Conyngham, Marquis",52188
/0,Coombe Hill,52188
/0,"Cooper, Wastel",52188
/0,Copenhagen - non-specific,52188
/0,"Copenhagen, Battle, 2 Apr 1801",52188
/0,"Copenhagen, Christianborg Palace",52188
/0,"Copenhagen, Studiestrade 18",52188
/0,"Copenhagen, Sølvgade 48, Statens Museum of Art",52188
/0,"Copenhagen, Trekroner",52188
/0,Cora Linn,52188
/0,Cordelia,52188
/0,"Corelli, Arcangelo",52188
/0,Corfe Castle - non-specific,52188
/0,Cori,52188
/0,"Correggio, painting",52188
/0,"Correggio, painting, 'Virgin and Child with St Jerome, Mary Magdalen and the Infant St John the Baptist'",52188
/0,Corte,52188
/0,"Corton, St Bartholomew's Church",52188
/0,Cortona,52188
/0,Cossack,52188
/0,Cotswolds,52188
/0,County Antrim,52188
/0,County Tyrone,52188
/0,Court,52188
/0,Courtablon,52188
/0,"Coutances, Coutances Cathedral",52188
/0,"Coutances, St Pierre",52188
/0,Couvent de la Grande Chartreuse,52188
/0,Cove Park,52188
/0,Covehurst Bay,52188
/0,"Covent Garden, Arts Laboratory, Drury Lane 182",52188
/0,"Covent Garden, Earlham Street",52188
/0,"Covent Garden, Endell Street",52188
/0,"Covent Garden, King Street",52188
/0,"Covent Garden, Mercer Street",52188
/0,"Covent Garden, Piazza",52188
/0,"Covent Garden, Shelton Street",52188
/0,"Covent Garden, St Paul's Church",52188
/0,Cowdray House,52188
/0,"Cowie, Barbara",52188
/0,"Cowie, Ruth",52188
/0,"Cowlam, St Mary's Church",52188
/0,"Cowper, Ashley",52188
/0,"Cowper, Theodora",52188
/0,"Cowper, William - non-specific",52188
/0,Cox,52188
/0,"Cox, Ian",52188
/0,"Coxe, Peter, 'The Social Day'",52188
/0,Coxton Tower,52188
/0,"Crabbe, George, 'Peter Grimes'",52188
/0,Crabtree,52188
/0,"Craigmillar, Craigmillar Castle",52188
/0,Cranmere Pool,52188
/0,"Craven, Fulwar, 4th Baron",52188
/0,Creetown,52188
/0,Creusa,52188
/0,"Crimean War, 1853-6",52188
/0,"Crispe, Henry",52188
/0,Croatia,52188
/0,Cromarty,52188
/0,"Cross, Derrick",52188
/0,"Crossland, Dorothy",52188
/0,"Crowcombe, Halsway Court",52188
/0,"Crowland, Crowland Abbey",52188
/0,Cruach Ardrain,52188
/0,Cruas,52188
/0,"Crucifixion - wood, nails",52188
/0,Crécy-en-Ponthieu,52188
/0,"Cuba, Isla de la Juventud",52188
/0,Cuckold's Point,52188
/0,Cuillin Hills,52188
/0,"Cullum, Dionesse",52188
/0,Culzean Castle,52188
/0,"Cunningham, Minnie",52188
/0,Custom House,52188
/0,Cwm Graianog,52188
/0,Czech,52188
/0,Czechoslovakia - swimmer,52188
/0,"Cézanne, Paul, painting, 'Mont St Victoire'",52188
/0,Dada,52188
/0,"Daguerre, Louis",52188
/0,Dakar,52188
/0,Dallam Tower,52188
/0,Dalmally - non-specific,52188
/0,"Dalmally, Dalmally Bridge",52188
/0,"Dalton, Esther",52188
/0,"Dalton, Richard",52188
/0,"Daltrey, Roger",52188
/0,Damon,52188
/0,Daniel,52188
/0,"Daniel, chapter 3",52188
/0,"Daniel, chapter 6",52188
/0,"Dante, 'Divine Comedy' - non-specific",52188
/0,"Darmstadt, Hessisches Landesmuseum",52188
/0,"Darnley, Countess of",52188
/0,Dartmeet,52188
/0,"Dartmouth, St Petrox's Church",52188
/0,"Davidson, Randall Thomas Davidson, Baron",52188
/0,"Davies, John",52188
/0,Dawlish,52188
/0,"Dawson, Jerry",52188
/0,"Day, John",52188
/0,"Day, William",52188
/0,"Deal, Deal Castle",52188
/0,Deauville,52188
/0,Decadence,52188
/0,"Degas, Edgar, painting, 'Combing the Hair (La Coiffure)'",52188
/0,"Delaval, Lady",52188
/0,Democratic Republic of Congo,52188
/0,Demosthenes,52188
/0,"Denbigh, Denbigh Castle",52188
/0,Denmark,52188
/0,"Denmark Hill, Ruskin Park",52188
/0,Dent d'Oche,52188
/0,Destruction of Sodom,52188
/0,Detzem,52188
/0,"Deuteronomy, chapter 34",52188
/0,Deutz,52188
/0,Devil's Bridge,52188
/0,"Di Carrara, Franceco Novello",52188
/0,Dieppe - non-specific,52188
/0,"Dieppe, Chateau d'Auppegard",52188
/0,"Dieppe, Grande Rue",52188
/0,"Dieppe, St Jacques",52188
/0,Digital art,52188
/0,Dinant - non-specific,52188
/0,"Dinant, Church of Notre-Dame",52188
/0,Dinas Brân,52188
/0,Dinedor Hill,52188
/0,Dinefwr Castle,52188
/0,Direct Carving,52188
/0,Disciple,52188
/0,"Disraeli, Benjamin",52188
/0,"Distel, Herbert",52188
/0,Dittisham,52188
/0,Djemal Pasha,52188
/0,"Dodd, Mary",52188
/0,Dodman Point,52188
/0,Dolomites,52188
/0,Dolwyddelan,52188
/0,Donald Duck,52188
/0,"Doncaster, Doncaster Race Course",52188
/0,"Doncaster, St George's Church",52188
/0,"Dorking, West Humble Lane",52188
/0,"Dornie, Eilean Donan Castle",52188
/0,Dornoch,52188
/0,Dorset,52188
/0,"Dortmund, Prinz Friedrich Karl Strasse 14, Kunstverein",52188
/0,"Dostoevsky, Fyodor Mikhailovich, 'The Brothers Karamazov'",52188
/0,Dove Crag,52188
/0,Dovedale,52188
/0,"Dover, Fort Burgoyne",52188
/0,"Dover, St Mary in Castro's Church",52188
/0,"Dover, St Mary's Church",52188
/0,"Downing, Thomas, painting",52188
/0,Drake's Island,52188
/0,"Dresden, Dresdner Schloss",52188
/0,"Dresden, Kreuzkirche",52188
/0,"Dronfield, St John the Baptist's Church",52188
/0,Druidenstein,52188
/0,"Drummond, Zina, née Ogilvie",52188
/0,"Dryden, John, 'Fables'",52188
/0,Dubai,52188
/0,"Duchamp, Marcel, 'Fountain'",52188
/0,"Duchamp, Marcel, sculpture, 'Rotary glass plates (precision object)'",52188
/0,"Duchamp, Marcel/Hamilton, Richard, 'The Large Glass'",52188
/0,Duddon Sands,52188
/0,"Dudley, Guilford, Lord",52188
/0,"Dughet, Gaspard, painting, 'Landscape in the Roman Campagna...'",52188
/0,"Dughet, Gaspard, painting, 'Landscape with Abraham and Isaac'",52188
/0,"Dumesnil, Nelly",52188
/0,Dumfries - non-specific,52188
/0,"Dumfries, Lincluden Abbey",52188
/0,Dunbar - non-specific,52188
/0,Dunbeath Castle,52188
/0,Dundee,52188
/0,Dunglass Castle,52188
/0,Dunkeld - non-specific,52188
/0,Dunkirk,52188
/0,Dunmail Raise,52188
/0,Dunsinane,52188
/0,Dunskey Castle,52188
/0,Dunster - non-specific,52188
/0,"Dunster, Conygar Tower",52188
/0,"Dunster, Dunster Castle",52188
/0,"Dupont, Gainsborough",52188
/0,Durham - non-specific,52188
/0,"Durham, Elvet Bridge",52188
/0,Durrington,52188
/0,Dutch,52188
/0,"Dyer, Michael",52188
/0,Dymchurch,52188
/0,"Dürer, Albrecht, drawings",52188
/0,"Dürer, Albrecht, print, 'The Four Horsemen of the Apocalypse'",52188
/0,"Düsseldorf, Mutter-Ey-Strasse 5, Konrad Fischer Galerie",52188
/0,"Düsseldorf, University and Federal State Library",52188
/0,Earl's Court,52188
/0,Earth - woman,52188
/0,"East Barsham, East Barsham Manor",52188
/0,"East Bergholt, East Bergholt House",52188
/0,"East Bergholt, St Mary's Church",52188
/0,East Cowes - non-specific,52188
/0,"East Cowes, East Cowes Castle",52188
/0,East Wind - flying figure,52188
/0,Eastern culture - statue,52188
/0,Ebernburg,52188
/0,Edensor,52188
/0,Edfu,52188
/0,"Edgely, Leslie, 'The Runaway Pigeon'",52188
/0,Ediger,52188
/0,Edinburgh,52188
/0,"Edinburgh, Assembly Rooms",52188
/0,"Edinburgh, Burns Monument",52188
/0,"Edinburgh, Castle Hill",52188
/0,"Edinburgh, George Heriot's School",52188
/0,"Edinburgh, Holyrood Abbey",52188
/0,"Edinburgh, Melville Street, Richard Demarco Gallery",52188
/0,"Edinburgh, North Bridge",52188
/0,"Edinburgh, Parliament House",52188
/0,"Edinburgh, Princes Street",52188
/0,"Edinburgh, Princes Street, Church of St John the Evangelist",52188
/0,"Edinburgh, The Poorhouse",52188
/0,"Edington, Edington Priory",52188
/0,"Editha, Queen",52188
/0,"Edward VII, King",52188
/0,"Edwards, R. 'Damon and Pythias'",52188
/0,Egham,52188
/0,"Egremont, Egremont Castle",52188
/0,Egyptian,52188
/0,Ehrang,52188
/0,Ehrenburg,52188
/0,Eifel,52188
/0,"El Greco, painting, 'The Burial of Count Orgaz'",52188
/0,Elbogen,52188
/0,Eldorado,52188
/0,"Eleanor, Queen of Henry II",52188
/0,"Eliot, George, 'Romola'",52188
/0,Eliphaz,52188
/0,Eller,52188
/0,Ellesmere Canal,52188
/0,"Ellis, Wynn",52188
/0,Elterwater,52188
/0,"Eltham, Eltham Palace",52188
/0,Ely - non-specific,52188
/0,"Embankment, Cleopatra's Needle",52188
/0,"Emerson, Eric",52188
/0,"Emin, Envar",52188
/0,"Emmerich, Stadttheaters Emmerich",52188
/0,Enfield Chase,52188
/0,Engadine,52188
/0,Engelhartszell - non-specific,52188
/0,"Engelhartszell, Engelszell Abbey",52188
/0,England,52188
/0,England - rose,52188
/0,English Channel,52188
/0,"English-born, working in the Netherlands",52188
/0,Enitharmon,52188
/0,Enns,52188
/0,"Enoch, Book of",52188
/0,Ensch,52188
/0,"Entwistle, John",52188
/0,Enver Pasha,52188
/0,Envermeu,52188
/0,Eos / Aurora,52188
/0,"Ephesians, chapter 4",52188
/0,Epire,52188
/0,"Erasmus, sketches",52188
/0,"Erlangen, Marktplatz 1, Palais Stutterheim, Städtische Galerie",52188
/0,"Ernst, Max - dove",52188
/0,"Ernst, Max, portfolio,  'Histoire Naturelle'",52188
/0,"Escombe, Elizabeth Ruth",52188
/0,Esfahan,52188
/0,Essen - non-specific,52188
/0,"Essen, Kahrstrasse 23, Galerie Klause",52188
/0,Essingen,52188
/0,"Etchells, Frederick",52188
/0,"Ethelbert, King",52188
/0,Eton College Chapel,52188
/0,Eu - non-specific,52188
/0,"Eu, Church of Notre-Dame and St-Laurent",52188
/0,"Eu, Château d'Eu",52188
/0,Eumaeus,52188
/0,"Euripides, 'Iphigenia in Tauris'",52188
/0,Eurydice,52188
/0,Euston Road School,52188
/0,Euston Station,52188
/0,"Evans, Albert",52188
/0,Everglades,52188
/0,Evil - beast,52188
/0,Evreux - non-specific,52188
/0,"Evreux, Church of Notre-Dame",52188
/0,"Ewenny, Ewenny Priory",52188
/0,Exeter - non-specific,52188
/0,"Exeter, Bonhay",52188
/0,"Exeter, Colleton Crescent",52188
/0,"Exmouth, Marnhead",52188
/0,"Exodus, chapter 12",52188
/0,"Exodus, chapter 15",52188
/0,"Exodus, chapter 17",52188
/0,"Exodus, chapter 2",52188
/0,"Exodus, chapter 3",52188
/0,"Exodus, chapter 7",52188
/0,"Export, Valie, performance, 'Encirclement'",52188
/0,Expressionism,52188
/0,"Exton, St Peter and St Paul's Church",52188
/0,"Ezekiel, chapter 28",52188
/0,"Fachiri, Almina",52188
/0,Fairfield,52188
/0,Falaise - non-specific,52188
/0,"Falaise, Chateau",52188
/0,Falcon Crag,52188
/0,Falkenstein,52188
/0,Fall of Man,52188
/0,Falmouth Bay,52188
/0,Falstaff,52188
/0,"Fantin-Latour, Henri",52188
/0,Farne Islands,52188
/0,Farnley Hall,52188
/0,Fascism - blonde woman,52188
/0,Fast Castle,52188
/0,Fates,52188
/0,Father Time,52188
/0,Faust,52188
/0,Fauvism,52188
/0,Fay-le-Bac,52188
/0,Feistritz Castle,52188
/0,"Felpham, St Mary's Church",52188
/0,"Felpham, The Turret",52188
/0,Feminist Art,52188
/0,"Fenian saga, 'The Pursuit of Diarmuid and Gráinne'",52188
/0,"Fenton, Lavinia",52188
/0,Fenwick,52188
/0,"Fergusson, John Duncan, painting,  'La Dame aux Oranges' c.1908–9",52188
/0,Festival of Blood,52188
/0,"Fields, W.C.",52188
/0,"Fiesole, Monastery of Badia Fiesolana",52188
/0,"Fiesole, San Domenico",52188
/0,"Fiesole, Villa Guadagni",52188
/0,"Fiesole, Villa Medici",52188
/0,"Fiesole, Villa Palmieri",52188
/0,Finchale Priory,52188
/0,Finisterre,52188
/0,Finstermünz,52188
/0,"Firle, Charleston",52188
/0,Firth of Clyde,52188
/0,Firth of Forth,52188
/0,Firth of Tay,52188
/0,Fishguard,52188
/0,Fishguard Bay,52188
/0,Flagellation,52188
/0,Flamborough Head,52188
/0,"Flanagan, Barry, sculpture, 'Heap'",52188
/0,"Flaxman, John, sculpture, 'St Michael Overcoming Satan'",52188
/0,Fleet Prison,52188
/0,Flemish,52188
/0,"Flintham, Flintham Hall",52188
/0,Flood,52188
/0,"Florence, Loggia dei Lanzi",52188
/0,"Florence, Palazzo Vecchio",52188
/0,"Florence, Ponte Rubaconte",52188
/0,"Florence, San Niccolò Oltrano",52188
/0,"Florence, Santa Croce",52188
/0,"Florence, Torre della Zecca",52188
/0,"Florida, West Palm Beach",52188
/0,Flône,52188
/0,Flüelen,52188
/0,"Foligno, Foligno Cathedral",52188
/0,Fontainbleau Forest,52188
/0,"Fontaine, Jean de la, 'Fables'",52188
/0,Ford children,52188
/0,Forest of Dean,52188
/0,"Formia, Villa of Cisero",52188
/0,"Forse, Forse Castle",52188
/0,"Forsyth, William, 'King Sigurd the Crusader'",52188
/0,"Fort Augustus, Fort Augustus Abbey",52188
/0,Fort Bard,52188
/0,Fortezza,52188
/0,Foss Way,52188
/0,Fotheringhay,52188
/0,Fountain of Castalia,52188
/0,Fountains Abbey,52188
/0,Fountains Hall,52188
/0,Fourvoirie,52188
/0,Fowey,52188
/0,"Fowey, Polruan Blockhouse",52188
/0,"Fowey, St Catherine's Castle",52188
/0,"Fragonard, Jean-Honoré, painting, 'The Swing'",52188
/0,"Frampton, George, Sir",52188
/0,France - cockerel,52188
/0,"France, Corsica",52188
/0,"France, Jura",52188
/0,"France, Loire",52188
/0,"France, Midi-Pyrénées",52188
/0,"France, Médoc",52188
/0,"France, Pas-de-Calais",52188
/0,"France, Picardy, Somme",52188
/0,"France, Périgord",52188
/0,"France, Quercy",52188
/0,"France, Savoy",52188
/0,"France, Southern",52188
/0,Francesca da Rimini,52188
/0,"Frank, Robert, photograph, 'The Americans'",52188
/0,Frankenstein's Monster,52188
/0,"Frankfurt, Römerberg",52188
/0,"Frankfurt, Städelsches Kunstinstitut und Städtische Galerie",52188
/0,"Franklin, Benjamin",52188
/0,Frascati - non-specific,52188
/0,"Fraser, Robert",52188
/0,Fraserburgh,52188
/0,"Frazer, James George, Sir",52188
/0,French Resistance - Marianne Maquis,52188
/0,French curve,52188
/0,French nationals,52188
/0,"French-trained, working in Britain",52188
/0,"Fresnoy, Charles Alphonse du, 'De Arte Graphica'",52188
/0,"Freud, Lucian",52188
/0,Freyenstein Castle,52188
/0,"Fribourg, Convent de Montorge",52188
/0,"Fribourg, Convent de la Maigrauge",52188
/0,"Friburg, Rathausgasse 48, Schwarzen Kloster",52188
/0,Friesz,52188
/0,Frome Valley,52188
/0,"Frowick, Roy Halston",52188
/0,"Fry, Norah Ellen, Sister",52188
/0,"Frénaud, André, 'La Nourriture du Bourreau'",52188
/0,"Fuller, Buckminster",52188
/0,Futurism,52188
/0,Gabela,52188
/0,"Gable, Clark",52188
/0,"Gaddesby, St Luke's Church",52188
/0,"Gagarin, Yuri",52188
/0,"Gainsborough, Mary",52188
/0,"Gainsborough, Thomas, 'Mr and Mrs Andrews'",52188
/0,Gairloch,52188
/0,"Galván, Manuel Hernandez",52188
/0,"Gandhi, Mahatma",52188
/0,"Garbo, Greta",52188
/0,"Garofalo, painting, 'The Holy Family with Saints John...'",52188
/0,Garsdale,52188
/0,"Garsington, Garsington Manor",52188
/0,"Gatcombe, St Olave's Church",52188
/0,Gateholm Island,52188
/0,"Gatehouse of Fleet, Cardoness Castle",52188
/0,Gaza,52188
/0,Gebhardsberg,52188
/0,"Geldzahler, Henry",52188
/0,Genesis,52188
/0,"Genesis, chapter 16",52188
/0,"Genesis, chapter 32",52188
/0,"Genesis, chapter 8",52188
/0,Geneva - non-specific,52188
/0,"George II, King",52188
/0,Georgian,52188
/0,Germany - River Rhine,52188
/0,"Germany, Westphalia",52188
/0,Gerona,52188
/0,"Ghent, Cathedral of St Bavon",52188
/0,"Ghent, Museum of Contemporary Art",52188
/0,"Ghent, St Jacques' Church",52188
/0,"Ghent, St Nicholas' Church",52188
/0,"Ghent, The Friday Market",52188
/0,"Ghent, Toreken",52188
/0,"Giacometti, Alberto, sculpture",52188
/0,"Gibbons, Grinling, sculpture, 'Tomb of Viscount Campden'",52188
/0,"Gibraltar, Siege, 1782",52188
/0,Gideon,52188
/0,Gien,52188
/0,Gilbert & George,52188
/0,"Gilbert, Sir Alfred, sculpture, 'Eros'",52188
/0,"Gilli, Norma, 'Maria Carmi'",52188
/0,"Gilman, Emily, née Purcell Gulliver",52188
/0,"Gilman, Irene Beatrice",52188
/0,Girnigoe Castle,52188
/0,Gisors,52188
/0,"Gladstone, William Ewart",52188
/0,"Glasgow, High Street",52188
/0,Gledhow Hall,52188
/0,Glen Almond,52188
/0,Glen Coe,52188
/0,Glen Croe,52188
/0,Glen Lochy,52188
/0,Glen Shira,52188
/0,Glen Strae,52188
/0,Glen Varagill,52188
/0,Glens of Antrim,52188
/0,Gloucester - non-specific,52188
/0,"Gloucester, Westgate Bridge",52188
/0,Gloucestershire,52188
/0,"Glover, G.M.",52188
/0,Gnosticism,52188
/0,Gockelsberg,52188
/0,"Godiva, Lady",52188
/0,Godshill,52188
/0,"Goethe, Johann Wolfgang von, 'Faust'",52188
/0,"Goldin, Nan",52188
/0,Goldrill Beck,52188
/0,"Goldsmith, Oliver, 'The Deserted Village'",52188
/0,Gondo Ravine,52188
/0,"Gondorf, Leyen Burg",52188
/0,"Gonzalez, Lola",52188
/0,Good and Evil - fighting angels,52188
/0,"Goodrich, Goodrich Castle",52188
/0,Goodwick,52188
/0,Goofy,52188
/0,"Goosey, Thomas",52188
/0,Gorges du Guiers Mort,52188
/0,Gorran Haven,52188
/0,Goscar Rock,52188
/0,"Goslar, Mönchehaus - Museum of Modern Art",52188
/0,"Gosling, Maud",52188
/0,"Gosse, Edmund",52188
/0,"Gouldon, L.",52188
/0,"Goya, Francisco",52188
/0,"Goya, Francisco, 'The Witches' Sabbath'",52188
/0,"Goya, Francisco, prints",52188
/0,"Graham, Frances",52188
/0,"Graham, T.",52188
/0,"Granby, Marchioness of",52188
/0,Grand Aiguille,52188
/0,Grand Manner,52188
/0,Grand Union Canal,52188
/0,Grande Chartreuse,52188
/0,"Grantham, St Wulfram's Church",52188
/0,"Granton, Granton Castle",52188
/0,Granville,52188
/0,Grasmere,52188
/0,Gravesend,52188
/0,"Gray, Thomas - non-specific",52188
/0,Graz - non-specific,52188
/0,"Graz, Schlossberg",52188
/0,"Graz, Uhrturm",52188
/0,Great Dunmow,52188
/0,Great Fulford,52188
/0,"Great Torrington, Great Torrington Castle",52188
/0,"Greaves, Derrick, print",52188
/0,Greece - woman,52188
/0,"Greece, Aegina",52188
/0,"Greece, Lesbos",52188
/0,"Greece, Patmos",52188
/0,Greek,52188
/0,Green Man,52188
/0,Greenock,52188
/0,"Greenwich, Royal Observatory",52188
/0,"Greenwood, Judy",52188
/0,Greer,52188
/0,"Gregg, Francis, Sir",52188
/0,Greifenstein Castle,52188
/0,"Greifswald, St Nicholas's Church",52188
/0,"Grein, Greinburg",52188
/0,Grenville,52188
/0,"Grenville, Anne",52188
/0,Grevenburg,52188
/0,"Grey, Jane, Lady",52188
/0,"Greysolon, Daniel",52188
/0,Gribun,52188
/0,"Griffin, Jonathan",52188
/0,"Grignion, Charles",52188
/0,Grindelwald,52188
/0,"Grose, Francis",52188
/0,"Gross, Michael",52188
/0,"Grosseteste, Robert, Bishop of Lincoln",52188
/0,"Grosvenor, Lettice Mary Elizabeth, Lady",52188
/0,Grottaferrata,52188
/0,Group X,52188
/0,"Grove, Edward,",52188
/0,"Guercino, painting,'Venus, Mars and Cupid'",52188
/0,Guernsey,52188
/0,"Guevara, Meraud Guinness",52188
/0,"Guildford, Guildford Castle",52188
/0,"Guildford, Holy Trinity Church",52188
/0,"Guildford, Quarry Street",52188
/0,Gulf of Gaeta,52188
/0,Gulf of Genoa,52188
/0,Gulf of Salerno,52188
/0,Gulf of Trieste,52188
/0,Gunnislake,52188
/0,"Guston, Phillip",52188
/0,Göschenen,52188
/0,Haarlem,52188
/0,Habsburg - non-specific,52188
/0,"Habsburg, Habsburg Castle",52188
/0,Hackfall,52188
/0,"Hackney Wick, Trowbridge Estate",52188
/0,"Hackney, Clapton Park, Mandeville Street",52188
/0,Haddon Hall,52188
/0,"Haden, Francis Seymour, Sir",52188
